goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
6493132,87194047,general,소심한스위스셔츠,어깨핏이랑 전체 기장이 다리를 길게 보이게 만들어서 좋습니다.,5.0,False,BLACK · L,176.0,65.0,남성,2026-08-29 02:47:05,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,BLACK,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,어깨핏이랑 전체 기장이 다리를 길게 보이게 만들어서 좋습니다.,어깨핏이랑전체기장이다리를길게보이게만들어서좋습니다,0,0,0,0,0,False,34,26,34,True,소심한스위스셔츠,"('L', 'BLACK')",0,False,2,keep,multi_option_unique,True,87194047
4969880,87194071,general,소심한스위스셔츠,어깨핏이 특히 굉장히 예쁘게 떨어져서 좋았지만 두께감이 있어 한여름에 입기는 어렵습니다.,5.0,False,SKY BLUE · L,176.0,65.0,남성,2026-08-29 02:50:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,SKY BLUE,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,어깨핏이 특히 굉장히 예쁘게 떨어져서 좋았지만 두께감이 있어 한여름에 입기는 어렵습니다.,어깨핏이특히굉장히예쁘게떨어져서좋았지만두께감이있어한여름에입기는어렵습니다,0,0,0,0,0,False,49,38,49,True,소심한스위스셔츠,"('L', 'SKY BLUE')",0,False,1,keep,unique,True,87194071
6493132,87194076,general,소심한스위스셔츠,어깨핏이 알맞게 예쁘게 떨어져서 좋았고 크롭해서 다리가 길어보여요,5.0,False,WHITE · L,176.0,65.0,남성,2026-08-29 02:51:15,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,WHITE,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,어깨핏이 알맞게 예쁘게 떨어져서 좋았고 크롭해서 다리가 길어보여요,어깨핏이알맞게예쁘게떨어져서좋았고크롭해서다리가길어보여요,0,0,0,0,0,False,36,29,36,True,소심한스위스셔츠,"('L', 'WHITE')",0,False,2,keep,multi_option_unique,True,87194076
3455882,87194368,general,화사한인천크롭탑,완전 회색이 아니라 약간 녹빛이 나서 칙칙해 보이지 않고 좋아요 방수는 잘 안되는 부드러운 소재에요 아래 이미지 블루라이트 차단 키고 본 게 실물이랑 비슷해요,5.0,False,S,163.0,44.0,여성,2026-08-29 04:59:55,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 두께감: 적당함,True,0,filluminate,아우터,S,,2026,8,29,토,5,응답,조금 큼,화면과 비슷,매우 좋음,,적당함,,,5.0,,,3.0,,1.0,1.0,0.0,0.0,완전 회색이 아니라 약간 녹빛이 나서 칙칙해 보이지 않고 좋아요 방수는 잘 안되는 부드러운 소재에요 아래 이미지 블루라이트 차단 키고 본 게 실물이랑 비슷해요,완전회색이아니라약간녹빛이나서칙칙해보이지않고좋아요방수는잘안되는부드러운소재에요아래이미지블루라이트차단키고본게실물이랑비슷해요,0,0,0,0,0,False,88,65,88,True,화사한인천크롭탑,"('S', None)",0,False,1,keep,unique,True,87194368
﻿987149,87194922,general,ZOOMOK,사이즈 핏 두께감 모두 마음에 들어서 거의 색깔별로 구매했습니다.,5.0,False,애쉬블루 · L,177.0,74.0,남성,2026-08-29 08:16:57,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 강함,False,0,jemut,상의,L,애쉬블루,2026,8,29,토,5,응답,조금 큼,화면과 비슷,,,두꺼움,강함,,,,4.0,4.0,,1.0,1.0,0.0,0.0,사이즈 핏 두께감 모두 마음에 들어서 거의 색깔별로 구매했습니다.,사이즈핏두께감모두마음에들어서거의색깔별로구매했습니다,0,0,0,0,0,False,36,27,36,True,ZOOMOK,"('L', '애쉬블루')",0,False,1,keep,unique,True,87194922
6708161,87195671,general,emal,이뻐요 사이즈도 쟐 맞고 잘 산듯합니다. 잘 입겠습니다,5.0,False,WINE · M,170.0,66.0,남성,2026-08-29 09:44:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,WINE,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,이뻐요 사이즈도 쟐 맞고 잘 산듯합니다. 잘 입겠습니다,이뻐요사이즈도쟐맞고잘산듯합니다잘입겠습니다,0,0,0,0,0,False,30,22,30,True,emal,"('M', 'WINE')",0,False,1,keep,unique,True,87195671
6708161,87195982,general,의리있는페루세트,너무 예쁘고 좋아요 데일리룩으로 편하게 입고다니기 좋고 임산부인데도 딱 잘 맞습니다,5.0,False,WINE · L,174.0,75.0,여성,2026-08-29 10:21:24,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,WINE,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,너무 예쁘고 좋아요 데일리룩으로 편하게 입고다니기 좋고 임산부인데도 딱 잘 맞습니다,너무예쁘고좋아요데일리룩으로편하게입고다니기좋고임산부인데도딱잘맞습니다,0,0,0,0,0,False,46,36,46,True,의리있는페루세트,"('L', 'WINE')",0,False,1,keep,unique,True,87195982
﻿5249256,87196484,general,몽몽매,두께감이 있어서 추운 날에도 입을 수 있을거 같아요.,5.0,False,MELANGE GREY · S,165.0,60.0,남성,2026-08-29 11:08:00,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,S,MELANGE GREY,2026,8,29,토,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0,두께감이 있어서 추운 날에도 입을 수 있을거 같아요.,두께감이있어서추운날에도입을수있을거같아요,0,0,0,0,0,False,29,21,29,True,몽몽매,"('S', 'MELANGE GREY')",0,False,1,keep,unique,True,87196484
﻿4019079,87196802,general,꼬부기불꽃세례,생각했던 색감이랑 좀 달르지만 편하게 잘 입을것같네요,4.0,False,버건디 · M,170.0,65.0,남성,2026-08-29 11:35:03,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 나쁨 / 신축성: 적당함,True,0,jemut,하의,M,버건디,2026,8,29,토,4,응답,조금 큼,어두움,나쁨,,,적당함,,2.0,,3.0,,,1.0,1.0,-1.0,1.0,생각했던 색감이랑 좀 달르지만 편하게 잘 입을것같네요,생각했던색감이랑좀달르지만편하게잘입을것같네요,0,0,0,0,0,False,29,23,29,True,꼬부기불꽃세례,"('M', '버건디')",0,False,1,keep,unique,True,87196802
994588,87197696,general,Mr jing,편하고 생각보다 핏도 갠차나요 무난하게 잘입을거같습니다,5.0,False,XL(린넨),178.0,88.0,남성,2026-08-29 12:44:41,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,XL,(린넨),2026,8,29,토,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,편하고 생각보다 핏도 갠차나요 무난하게 잘입을거같습니다,편하고생각보다핏도갠차나요무난하게잘입을거같습니다,0,0,0,0,0,False,30,25,30,True,Mr jing,"('XL', '(린넨)')",0,False,1,keep,unique,True,87197696
﻿6564203,87197938,general,나루또리,배송이 느려도 너어무 느렸지만 옷 자체는 만족스워요 아직 세탁을 하지 않아 변형 여부는 모르겠지만 팔 길이가 좀 짧은 거 빼고는 너무 좋습니다 저렴하게 샀기 때문에 다 괜찮을 거 같기도 해요 트래블 짱,5.0,False,S,162.0,53.0,여성,2026-08-29 12:58:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,S,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,배송이 느려도 너어무 느렸지만 옷 자체는 만족스워요 아직 세탁을 하지 않아 변형 여부는 모르겠지만 팔 길이가 좀 짧은 거 빼고는 너무 좋습니다 저렴하게 샀기 때문에 다 괜찮을 거 같기도 해요 트래블 짱,배송이느려도너어무느렸지만옷자체는만족스워요아직세탁을하지않아변형여부는모르겠지만팔길이가좀짧은거빼고는너무좋습니다저렴하게샀기때문에다괜찮을거같기도해요트래블짱,0,0,0,0,0,False,112,81,112,True,나루또리,"('S', None)",0,False,1,keep,unique,True,87197938
4969807,87198822,style,분쇄골절,편하고 후들후들 잘 입고있습니다 진한 색이라 어디든 잘 어울려요,5.0,False,INDIGO · XL,182.0,70.0,남성,2026-08-29 13:55:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,INDIGO,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,편하고 후들후들 잘 입고있습니다 진한 색이라 어디든 잘 어울려요,편하고후들후들잘입고있습니다진한색이라어디든잘어울려요,0,0,0,0,0,False,35,27,35,True,분쇄골절,"('XL', 'INDIGO')",0,False,1,keep,unique,True,87198822
5911822,87199158,general,저녁엔디카페인,블랙 맘에 들어서 네이비도 샀어요 잘 입고 다닐게요,5.0,False,XS,180.0,60.0,남성,2026-08-29 14:19:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,True,0,filluminate,하의,XS,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,0.0,0.0,0.0,0.0,블랙 맘에 들어서 네이비도 샀어요 잘 입고 다닐게요,블랙맘에들어서네이비도샀어요잘입고다닐게요,0,0,0,0,0,False,28,21,28,True,저녁엔디카페인,"('XS', None)",0,False,1,keep,unique,True,87199158
﻿6322922,87199531,general,크로미2,얼마전에 같은제품 구입했다가 너무 만족해서 하나 더 구입,5.0,False,M,176.0,56.0,남성,2026-08-29 14:48:14,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,8,29,토,5,응답,정사이즈,밝음,매우 좋음,,,적당함,,5.0,,3.0,,,0.0,0.0,1.0,1.0,얼마전에 같은제품 구입했다가 너무 만족해서 하나 더 구입,얼마전에같은제품구입했다가너무만족해서하나더구입,0,0,0,0,0,False,31,24,31,True,크로미2,"('M', None)",0,False,1,keep,unique,True,87199531
﻿3226716,87199679,general,yj0418,예쁘네요. 사이즈도 괜찮고 잘 맞아요. 추천합니다.,5.0,False,베이지 · XL,170.0,85.0,남성,2026-08-29 14:56:22,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,jemut,하의,XL,베이지,2026,8,29,토,5,응답,조금 큼,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,0.0,0.0,예쁘네요. 사이즈도 괜찮고 잘 맞아요. 추천합니다.,예쁘네요사이즈도괜찮고잘맞아요추천합니다,0,0,0,0,0,False,28,20,28,True,yj0418,"('XL', '베이지')",0,False,1,keep,unique,True,87199679
6564192,87200969,general,Ereseu,핏이 이쁘고 디자인이 귀엽고 재질도 시원하고 가격도 착해요~,5.0,False,LARGE,175.0,75.0,남성,2026-08-29 16:13:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,LARGE,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,핏이 이쁘고 디자인이 귀엽고 재질도 시원하고 가격도 착해요~,핏이이쁘고디자인이귀엽고재질도시원하고가격도착해요,0,0,0,0,0,False,33,25,33,True,Ereseu,"('LARGE', None)",0,False,1,keep,unique,True,87200969
﻿5404027,87202345,general,Noel24,가을 겨울용으로 저렴한 맛으로 주문했는데 사이즈랑 딱 좋아요.,5.0,False,네이비 · L,180.0,75.0,남성,2026-08-29 17:31:15,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,False,0,jemut,아우터,L,네이비,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,가을 겨울용으로 저렴한 맛으로 주문했는데 사이즈랑 딱 좋아요.,가을겨울용으로저렴한맛으로주문했는데사이즈랑딱좋아요,0,0,0,0,0,False,34,26,34,True,Noel24,"('L', '네이비')",0,False,1,keep,unique,True,87202345
﻿3399786,87202455,general,외로운부산울코트,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,5.0,False,EXTRA LARGE,173.0,60.0,여성,2026-08-29 17:37:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,예쁘게잘입을것같아요아이가좋아해요앞으로잘입어질거에요,0,0,0,0,0,False,36,27,36,True,외로운부산울코트,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87202455
﻿3399785,87202460,general,외로운부산울코트,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,5.0,False,EXTRA LARGE,173.0,60.0,여성,2026-08-29 17:37:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,예쁘게잘입을것같아요아이가좋아해요앞으로잘입어질거에요,0,0,0,0,0,False,36,27,36,True,외로운부산울코트,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87202460
3791891,87202461,general,너뉴미,디자인도 예쁘고 평소에도 막 입을 수 있을거같아요 지금은 에어컨 쎈 실내에서 입으면 좋을거같네요,5.0,False,L,172.0,74.0,남성,2026-08-29 17:37:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,디자인도 예쁘고 평소에도 막 입을 수 있을거같아요 지금은 에어컨 쎈 실내에서 입으면 좋을거같네요,디자인도예쁘고평소에도막입을수있을거같아요지금은에어컨쎈실내에서입으면좋을거같네요,0,0,0,0,0,False,53,41,53,True,너뉴미,"('L', None)",0,False,1,keep,unique,True,87202461
﻿3399783,87202470,general,외로운부산울코트,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,5.0,False,EXTRA LARGE,173.0,60.0,여성,2026-08-29 17:38:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,예쁘게 잘 입을것 같아요.아이가 좋아해요~앞으로 잘 입어질거에요.,예쁘게잘입을것같아요아이가좋아해요앞으로잘입어질거에요,0,0,0,0,0,False,36,27,36,True,외로운부산울코트,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87202470
﻿4694108,87202584,general,너므추워,손민수템으로 구매 한건데 s가 품절이라 m으로 샀더니 조금 크네요ㅜ 그래도 이뻐서 잘 입을거 같아요,4.0,False,MEDIUM,162.0,43.0,여성,2026-08-29 17:47:05,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 매우 좋음 / 두께감: 적당함,False,0,travel,아우터,MEDIUM,,2026,8,29,토,4,응답,조금 큼,어두움,매우 좋음,,적당함,,,5.0,,,3.0,,1.0,1.0,-1.0,1.0,손민수템으로 구매 한건데 s가 품절이라 m으로 샀더니 조금 크네요ㅜ 그래도 이뻐서 잘 입을거 같아요,손민수템으로구매한건데s가품절이라m으로샀더니조금크네요그래도이뻐서잘입을거같아요,0,1,0,0,0,False,55,39,55,True,너므추워,"('MEDIUM', None)",0,False,1,keep,unique,True,87202584
4969807,87202915,general,민첩한카키쇼핑몰,핏도 엄청 예쁘고 옷 자체가 완전 좋아요 강추드립니다 색도 예쁘게 잘 빠졌고 좋아요,5.0,False,BROWN · M,175.0,65.0,남성,2026-08-29 18:06:11,사이즈: 조금 작음 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 신축성: 거의 없음,False,0,filluminate,하의,M,BROWN,2026,8,29,토,5,응답,조금 작음,밝음,나쁨,,,거의 없음,,2.0,,2.0,,,-1.0,1.0,1.0,1.0,핏도 엄청 예쁘고 옷 자체가 완전 좋아요 강추드립니다 색도 예쁘게 잘 빠졌고 좋아요,핏도엄청예쁘고옷자체가완전좋아요강추드립니다색도예쁘게잘빠졌고좋아요,0,0,0,0,0,False,46,34,46,True,민첩한카키쇼핑몰,"('M', 'BROWN')",0,False,1,keep,unique,True,87202915
﻿6140944,87203010,general,놔놔난,핏도 이쁘고 디자인도 깔끔하고 색감도 이쁘네요,5.0,False,LIGHT KHAKI · L,173.0,66.0,남성,2026-08-29 18:11:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,LIGHT KHAKI,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,핏도 이쁘고 디자인도 깔끔하고 색감도 이쁘네요,핏도이쁘고디자인도깔끔하고색감도이쁘네요,0,0,0,0,0,False,25,20,25,True,놔놔난,"('L', 'LIGHT KHAKI')",0,False,1,keep,unique,True,87203010
6708161,87203429,general,용현박,좋아요 근데 땀나면 티 많이 나요 그리고 길 걷다가 한 3명정도 맨날봄,5.0,False,NAVY · L,174.0,72.0,남성,2026-08-29 18:32:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,NAVY,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,좋아요 근데 땀나면 티 많이 나요 그리고 길 걷다가 한 3명정도 맨날봄,좋아요근데땀나면티많이나요그리고길걷다가한3명정도맨날봄,0,0,0,0,0,False,39,27,39,True,용현박,"('L', 'NAVY')",0,False,1,keep,unique,True,87203429
3791988,87204727,general,현란한잠실앞치마,제 신체사이즈에 벨트없어도 잘 맞고 벨트하면 더 꾸민티 낼수 있어조아요,5.0,False,M,174.0,67.0,남성,2026-08-29 19:51:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,제 신체사이즈에 벨트없어도 잘 맞고 벨트하면 더 꾸민티 낼수 있어조아요,제신체사이즈에벨트없어도잘맞고벨트하면더꾸민티낼수있어조아요,0,0,0,0,0,False,39,30,39,True,현란한잠실앞치마,"('M', None)",0,False,1,keep,unique,True,87204727
﻿3348285,87204989,general,모호한케냐장화,색 쨍하지 않고 적당합니다. 밑단 부분이 살짝 작을수도 있어요,5.0,False,샌드베이지 · 34,172.0,78.0,남성,2026-08-29 20:10:29,사이즈: 조금 작음 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 신축성: 거의 없음,False,0,jemut,하의,34,샌드베이지,2026,8,29,토,5,응답,조금 작음,밝음,나쁨,,,거의 없음,,2.0,,2.0,,,-1.0,1.0,1.0,1.0,색 쨍하지 않고 적당합니다. 밑단 부분이 살짝 작을수도 있어요,색쨍하지않고적당합니다밑단부분이살짝작을수도있어요,0,0,0,0,0,False,34,25,34,True,모호한케냐장화,"('34', '샌드베이지')",0,False,1,keep,unique,True,87204989
﻿3551175,87205070,general,상큼한피치색패션,M사이즈 먼저 사고 오버핏으로 입고 싶어서 XL사이즈 샀는데 m사이즈 제품과 두께감이 좀 다르더라고요? xl사이즈가 좀 더 얇았어요 그래서 여름에 입긴 편할 것 같아여 근데 왜 두께감이 앏아진건진 모르겟어여,5.0,False,그레이 · XL,160.0,72.0,여성,2026-08-29 20:16:53,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 퀄리티: 보통,False,0,jemut,아우터,XL,그레이,2026,8,29,토,5,응답,많이 큼,화면과 비슷,보통,,얇음,,,3.0,,,2.0,,2.0,2.0,0.0,0.0,M사이즈 먼저 사고 오버핏으로 입고 싶어서 XL사이즈 샀는데 m사이즈 제품과 두께감이 좀 다르더라고요? xl사이즈가 좀 더 얇았어요 그래서 여름에 입긴 편할 것 같아여 근데 왜 두께감이 앏아진건진 모르겟어여,m사이즈먼저사고오버핏으로입고싶어서xl사이즈샀는데m사이즈제품과두께감이좀다르더라고요xl사이즈가좀더얇았어요그래서여름에입긴편할것같아여근데왜두께감이앏아진건진모르겟어여,0,0,0,1,0,False,115,81,115,True,상큼한피치색패션,"('XL', '그레이')",0,False,1,keep,unique,True,87205070
3791988,87206438,general,민규동,데미지 팬츠가 처음인데 워싱도 안강하고 디자인면에서도 코디하기 좋았어요,5.0,False,M,176.0,67.0,남성,2026-08-29 21:43:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,데미지 팬츠가 처음인데 워싱도 안강하고 디자인면에서도 코디하기 좋았어요,데미지팬츠가처음인데워싱도안강하고디자인면에서도코디하기좋았어요,0,0,0,0,0,False,39,32,39,True,민규동,"('M', None)",0,False,1,keep,unique,True,87206438
﻿3791990,87206444,general,민규동,데미지 팬츠가 처음인데 워싱도 안강하고 디자인면에서도 코디하기 좋았어요,5.0,False,M,176.0,67.0,남성,2026-08-29 21:43:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,데미지 팬츠가 처음인데 워싱도 안강하고 디자인면에서도 코디하기 좋았어요,데미지팬츠가처음인데워싱도안강하고디자인면에서도코디하기좋았어요,0,0,0,0,0,False,39,32,39,True,민규동,"('M', None)",0,False,1,keep,unique,True,87206444
6708161,87206560,style,로뺴,할인할 때 싸게 잘 구입해서 잘 들고 다니고 있어요 공간도 커서 좋아요,5.0,False,NAVY · L,176.0,65.0,남성,2026-08-29 21:51:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,NAVY,2026,8,29,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,할인할 때 싸게 잘 구입해서 잘 들고 다니고 있어요 공간도 커서 좋아요,할인할때싸게잘구입해서잘들고다니고있어요공간도커서좋아요,0,0,0,0,0,False,39,28,39,True,로뺴,"('L', 'NAVY')",0,False,1,keep,unique,True,87206560
3791988,87206747,style,kcs3319,배송 빠르고 사이즈도 딱 맞아서 좋아요 종종 입기 좋을거 같아용,5.0,False,XL,187.0,77.0,남성,2026-08-29 22:00:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,XL,,2026,8,29,토,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0,배송 빠르고 사이즈도 딱 맞아서 좋아요 종종 입기 좋을거 같아용,배송빠르고사이즈도딱맞아서좋아요종종입기좋을거같아용,0,0,0,0,0,False,35,26,35,True,kcs3319,"('XL', None)",0,False,1,keep,unique,True,87206747
6708161,87206954,general,닌빈,색상 이뻐서 팔 포인트도 기분따라 쓸수있어서 좋라요,5.0,False,WINE · L,180.0,86.0,남성,2026-08-29 22:13:20,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,WINE,2026,8,29,토,5,응답,조금 작음,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,-1.0,1.0,0.0,0.0,색상 이뻐서 팔 포인트도 기분따라 쓸수있어서 좋라요,색상이뻐서팔포인트도기분따라쓸수있어서좋라요,0,0,0,0,0,False,28,22,28,True,닌빈,"('L', 'WINE')",0,False,1,keep,unique,True,87206954
﻿4728678,87207832,general,Telglam,운동 할 때 나 가볍게 입기 좋은 바람막이 입니다 너무 예뻐요,5.0,False,L,177.0,85.0,남성,2026-08-29 23:06:39,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 두께감: 적당함,True,0,filluminate,아우터,L,,2026,8,29,토,5,응답,조금 큼,어두움,보통,,적당함,,,3.0,,,3.0,,1.0,1.0,-1.0,1.0,운동 할 때 나 가볍게 입기 좋은 바람막이 입니다 너무 예뻐요,운동할때나가볍게입기좋은바람막이입니다너무예뻐요,0,0,0,0,0,False,34,24,34,True,Telglam,"('L', None)",0,False,1,keep,unique,True,87207832
3791988,87208797,general,명백한핑크팔찌,핏도 이쁘고 색도 이뻐요 사이즈도 정사이즈인 거 같고 편하고 얇아서 좋아용,5.0,False,L,171.0,60.0,여성,2026-08-30 00:13:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,8,30,일,5,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,,3.0,,,0.0,0.0,0.0,0.0,핏도 이쁘고 색도 이뻐요 사이즈도 정사이즈인 거 같고 편하고 얇아서 좋아용,핏도이쁘고색도이뻐요사이즈도정사이즈인거같고편하고얇아서좋아용,0,0,0,0,0,False,41,31,41,True,명백한핑크팔찌,"('L', None)",0,False,1,keep,unique,True,87208797
