goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대
﻿994600,85792864,general,Twlee.,퀄리티도 가격대비 좋아서 하나 더 구입할까 생각중이에요.,5.0,False,XL(린넨),180.0,80.0,남성,2026-06-26 16:12:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,(린넨),2026,6,26,금,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
994600,85782945,general,유신사동호랑이빨,"편하게 입기 좋고, 여름에 입기도 시원한것같습니다",5.0,False,M(린넨),171.0,62.0,남성,2026-06-26 12:21:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,(린넨),2026,6,26,금,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
994600,85735344,general,율댕,린넨이라고 시켰는데 린넨 재질이 맞는지 의문이네요,2.0,False,M(린넨),170.0,75.0,missing,2026-06-25 13:12:04,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,(린넨),2026,6,25,목,2,응답,많이 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,2.0,2.0,0.0,0.0,,
994600,85679313,general,날마다 쇼핑중,옷이 무게가 있고 카라부분이  두툼해서  더울때 못입을꺼 같아요,5.0,False,M(린넨),170.0,73.0,여성,2026-06-24 14:18:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,(린넨),2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
994600,85576538,general,나는부위,좋아요~ 기장 핏 원하는데로 딱 맞게 와서 좋아요 다음에도 구매 또해야지,5.0,False,S(옥스포드),163.0,55.0,남성,2026-06-22 19:27:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,S,(옥스포드),2026,6,22,월,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
994600,85557790,general,꼼꼼한시카고탱크,생각보다 도톰한 재질이라 약간 놀랐어요 사이즈는 생각보다 커서 편히게 입기 좋을 거 같아요,5.0,False,XL(린넨),185.0,90.0,남성,2026-06-22 12:50:42,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,(린넨),2026,6,22,월,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
﻿3791890,85716940,general,정제된플럼아이템,"셔츠 예뻐서 블랙, 그린 두가지 색상 구입했어요. 그린색상 실제 보면 더 예쁩니다.",5.0,False,L,166.0,50.0,여성,2026-06-24 23:41:24,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,
3791890,85685784,general,내가이거사랬지,오버핏이라 편하게 툭 걸치기 너무 좋아요. 그린 컬러가 과하지 않고 은은해서 데일리로 입기 딱입니다. 두께감도 적당해서 봄가을에 단독으로나 아우터처럼 걸치기 좋네요. 만족합니다!,5.0,False,L,172.0,68.0,남성,2026-06-24 16:17:52,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,1.0,1.0,0.0,0.0,,
3791890,85665161,general,동생이,너무좋어요 아주 딱 잘맞아요!!!!여름에 걸치기도 좋은거같아요,5.0,False,XL,175.0,80.0,남성,2026-06-24 09:35:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
﻿4969899,85859808,general,차분한초록텀블러,여행가서 입으려고 샀는데  생각보다 너무 괜찮네요,5.0,False,LIGHT BLUE · XL,176.0,96.0,missing,2026-06-28 10:26:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,XL,LIGHT BLUE,2026,6,28,일,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85859798,general,jm325,여름에 막입으려고 샀어요 가격대비 품질도 좋네요,5.0,False,WHITE · L,175.0,80.0,남성,2026-06-28 10:25:35,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,WHITE,2026,6,28,일,5,응답,조금 큼,밝음,매우 좋음,약간 있음,,,,5.0,,,3.0,1.0,1.0,1.0,1.0,,
4969899,85844094,general,KIMDOYOUP,여름에 입기 좋은 소재로 자주 입을 것 같습니다. 감사합니다.,4.0,False,WHITE · L,174.0,78.0,남성,2026-06-27 19:48:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,WHITE,2026,6,27,토,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85833065,style,일단 뭐든 입어보자,빨래 돌려도 구김이 잘 안생기는 점도 그렇고 핏도 너무 이뻐요,5.0,False,BEIGE · M,177.0,79.0,남성,2026-06-27 14:50:03,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,BEIGE,2026,6,27,토,5,응답,조금 큼,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,1.0,1.0,0.0,0.0,,
4969899,85825647,general,정제된청계천세럼,단정하고 깔끔하면서 핏이이뻐요 마음에 듭니다. 코디난이도 하입니다.,5.0,False,WHITE · M,172.0,69.0,남성,2026-06-27 11:16:13,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE,2026,6,27,토,5,응답,정사이즈,화면과 비슷,매우 좋음,약간 있음,,,,5.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85818164,general,고요한서초모노톤,일단 두벌째로 인디고 제품이 좋아서 구매했는데 생각보다 두께감이 있네요,4.0,False,WHITE · XL,182.0,106.0,missing,2026-06-27 02:07:29,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,XL,WHITE,2026,6,27,토,4,응답,정사이즈,밝음,좋음,많음,,,,4.0,,,2.0,0.0,0.0,1.0,1.0,,
4969899,85805307,general,서투른피치색향수,제가 사고 너무 좋아서 아빠도 사드렸는데 너무 좋아하십니다,5.0,False,INDIGO · XL,170.0,70.0,여성,2026-06-26 20:31:55,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,XL,INDIGO,2026,6,26,금,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,1.0,1.0,0.0,0.0,,
4969899,85798470,general,rnldua,색상도 진해서 시원해보이고 걸쳐입기 너무 예쁘네요. 키174에 몸무게 75정도 되는데 사이즈 여유있습니다.,5.0,False,INDIGO · L,174.0,75.0,남성,2026-06-26 18:00:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,INDIGO,2026,6,26,금,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85768304,general,신선한글로시셔츠,아우터로 입기에도 매우 적절해서 꽤나 오래 입을 수 있어요,5.0,False,INDIGO · M,177.0,62.0,남성,2026-06-25 23:56:47,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 많음,False,0,filluminate,상의,M,INDIGO,2026,6,25,목,5,응답,정사이즈,어두움,보통,많음,,,,3.0,,,2.0,0.0,0.0,-1.0,1.0,,
4969899,85723696,general,가녀린분홍패션쇼,좀 커요  단추를  잠그지않고 입는다면  다양하게 스타일을 낼수 있을것같아요.,3.0,False,INDIGO · M,176.0,67.0,남성,2026-06-25 06:04:26,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,M,INDIGO,2026,6,25,목,3,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
4969899,85665602,general,혁자꺼,완전이뻐요 제 체형에 찰떡같아서 애용하려합니다아아,5.0,False,INDIGO · L,170.0,80.0,missing,2026-06-24 09:45:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,INDIGO,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85660822,general,동호가골라줘,모델이 입은 것보다는 좀 크게 나오지만 전체적인 핏은 좋습니다!,4.0,False,WHITE · L,175.0,78.0,남성,2026-06-24 07:48:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,WHITE,2026,6,24,수,4,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
4969899,85650075,style,동호가골라줘,생각했던 것보다 비침이 조금 있네여 그래도 이뻐서 좋습니다 다만 완전 여름에 입기에는 좀 더울거 같아요,4.0,False,WHITE · L,175.0,78.0,남성,2026-06-23 23:43:05,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,WHITE,2026,6,23,화,4,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,0.0,0.0,,
4969899,85630805,general,닉네임 뭐해야 돼요,형광등 밑이어서 조금 밝게 나왔어요 동생 사줬는데 마음에 들어해요,5.0,False,INDIGO · M,157.0,39.0,여성,2026-06-23 19:45:07,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,INDIGO,2026,6,23,화,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,1.0,1.0,0.0,0.0,,
4969899,85578714,style,청담동소금쟁이,남자친구 입으라구 사줬는데 스타일 후기 쓰려고 뺏어왔어요 근데 쌩화이트가 아니라서 아쉬워요 약간 누럼,4.0,False,WHITE · M,161.0,49.0,여성,2026-06-22 20:11:28,사이즈: 많이 큼 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE,2026,6,22,월,4,응답,많이 큼,어두움,보통,약간 있음,,,,3.0,,,3.0,2.0,2.0,-1.0,1.0,,
﻿4009326,85656543,general,동츄츄,"검정색, 흰색 2개 산 사람입니다. 검정색 입었을때 좋았고요. 흰색입을때도 좋았는데요. 자세히 보니 옷에 올이 풀린곳이 두세군데씩 있더라고요.. 막입어야할거같아요ㅜㅜ 혹시나 올이 더푸릴까봐 손빨래했어요ㅠㅠ 그냥 올여름 막입고 버릴겁니다!!  디자인도 사이즈도 완전마음에들고 좋았는데요😭😭😭 아쉽습니다.. 하자제품 판매 없도록 검수부탁드립니다!!. 배꼽쪽이 대부분 2~3개씩 올이 ㅜ",3.0,False,(WHITE)S,160.0,50.0,여성,2026-06-24 01:59:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 매우 강함,True,0,filluminate,상의,S,(WHITE),2026,6,24,수,3,응답,정사이즈,화면과 비슷,,,적당함,매우 강함,,,5.0,3.0,,0.0,0.0,0.0,0.0,,
﻿4160491,85739209,general,derlofe_,하얀색 잘비쳐요!! 여성분들 그거 고려해서 사세용.. 재질이 면인줄 알앗는데 약간 통기성잇는? 재질이네용.. 디자인은 이뻐요,4.0,False,03 하트 그래피티 라운드 티셔츠 / 화이트 · M,166.0,78.0,여성,2026-06-25 14:37:14,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 거의 없음,False,0,filluminate,상의,M,03 하트 그래피티 라운드 티셔츠 화이트,2026,6,25,목,4,응답,조금 큼,화면과 비슷,,,적당함,거의 없음,,,2.0,3.0,,1.0,1.0,0.0,0.0,,
﻿4969869,85832899,general,Buhfellow,여름용으로 샀는데 생각했던 만큼 얇고 재질이 괜찮음,5.0,False,(STRIPE) SKY BLUE · L,172.0,68.0,남성,2026-06-27 14:45:35,사이즈: 조금 작음 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 많음,False,0,filluminate,상의,L,(STRIPE) SKY BLUE,2026,6,27,토,5,응답,조금 작음,밝음,좋음,많음,,,,4.0,,,2.0,-1.0,1.0,1.0,1.0,,
﻿4969889,85877032,general,마오머오,크롭한 기장이 생각보다 느낌이 좋아서 멋내기 좋은 것 같아요. 근데 야악간 두꺼운 느낌이 있어서 저는 좀 더웠어요.,4.0,False,BEIGE · [Crop ver.] XL,178.0,77.0,남성,2026-06-28 19:25:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 많음,True,0,filluminate,상의,XL,BEIGE [Crop ver.],2026,6,28,일,4,응답,정사이즈,화면과 비슷,보통,많음,,,,3.0,,,2.0,0.0,0.0,0.0,0.0,,
4969889,85832596,general,CaChiZ,제품 사진에서는 차분한 그레이였다면 실제 제품은 너무 푸른끼 도는 그레이라 처음에 스카이블루가 잘못 왔나 싶을 정도였어요...,3.0,False,GREY · [Crop ver.] M,174.0,63.0,남성,2026-06-27 14:37:00,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,GREY [Crop ver.],2026,6,27,토,3,응답,정사이즈,어두움,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,-1.0,1.0,,
4969889,85692008,style,1호미라클,크롭한 기장이라 더더욱 예쁘고 어느 룩이나 잘 어울릴 것 같아요,5.0,False,WHITE · [Crop ver.] M,170.0,58.0,남성,2026-06-24 17:57:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE [Crop ver.],2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969889,85691952,general,1호미라클,크롭한 기장이라 더더욱 예쁘고 어느 룩이나 잘 어울릴 것 같아요,5.0,False,WHITE · [Crop ver.] M,170.0,58.0,남성,2026-06-24 17:56:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE [Crop ver.],2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969889,85669907,general,강남싀타,이쁘고 좋네요!! 딱 여름철 오기 전! 크롭으로 입기 최고,5.0,False,WHITE · [Crop ver.] M,168.0,73.0,남성,2026-06-24 11:17:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,WHITE [Crop ver.],2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969889,85649845,general,유신사갱스,크롭인데 기장이 생각보다 짧아요 평소 L입는데 한치수 크게 입으면 더 편할뻔했어요,5.0,False,WHITE · [Crop ver.] L,173.0,78.0,남성,2026-06-23 23:40:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 많음,True,0,filluminate,상의,L,WHITE [Crop ver.],2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,많음,,,,3.0,,,2.0,0.0,0.0,0.0,0.0,,
4969889,85634342,style,dlckdmin,포장도 꼼꼼하고 배송도 빠릅니다! 살짝 두께가 있어서 안 비치고 핏을 잘 잡아줘영,5.0,False,WHITE · L,180.0,70.0,남성,2026-06-23 20:32:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,WHITE,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969889,85634316,general,dlckdmin,포장도 꼼꼼하고 배송도 빠릅니다! 살짝 두께가 있어서 안 비치고 핏을 잘 잡아줘영,5.0,False,WHITE · L,180.0,70.0,남성,2026-06-23 20:32:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,WHITE,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969889,85574713,general,신상목,셔츠가 깔끔하고 좋습니다 손이 자주 가요~ 여름에 입기 좋습니다,5.0,False,WHITE · [Crop ver.] L,172.0,70.0,남성,2026-06-22 18:49:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,False,0,filluminate,상의,L,WHITE [Crop ver.],2026,6,22,월,5,응답,정사이즈,화면과 비슷,좋음,많음,,,,4.0,,,2.0,0.0,0.0,0.0,0.0,,
﻿4969880,85810735,style,잼민이뿡빵이,이번불프때 사게되었고요 유튜브보고 구매하게되었고 지금은 어렵고 가을봄에 아웃터로 잘입고다닐거같아요 색감 핏 맘에들어요!,4.0,False,LIGHT BLUE · M,179.0,78.0,남성,2026-06-26 22:25:34,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,LIGHT BLUE,2026,6,26,금,4,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
4969880,85810705,general,잼민이뿡빵이,이번불프때 사게되었고요 유튜브보고 구매하게되었고 지금은 어렵고 가을봄에 아웃터로 잘입고다닐거같아요 색감 핏 맘에들어요!,4.0,False,LIGHT BLUE · M,179.0,78.0,남성,2026-06-26 22:24:51,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,LIGHT BLUE,2026,6,26,금,4,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
4969880,85748050,general,곰맹돌,편하게 입고 다니기 좋습니다. 색감도 좋아 어느 옷이랑도 잘 어울려요.,5.0,False,LIGHT BLUE · XL,173.0,73.0,남성,2026-06-25 18:05:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,LIGHT BLUE,2026,6,25,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85727459,style,오이지는오이지,편하게 입기 좋고 무난하며 깔끔한 코디가 가능합니다,5.0,False,INDIGO · XL,188.0,82.0,남성,2026-06-25 09:28:37,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,INDIGO,2026,6,25,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85727448,general,오이지는오이지,편하게 입기 좋고 무난하며 깔끔한 코디가 가능합니다,5.0,False,INDIGO · XL,188.0,82.0,남성,2026-06-25 09:28:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,INDIGO,2026,6,25,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85726627,style,은패션,무난한 포인트 상의 입기 딱좋아요 잘산듯합니다,5.0,False,LIGHT BLUE · L,174.0,76.0,남성,2026-06-25 09:00:56,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,LIGHT BLUE,2026,6,25,목,5,응답,정사이즈,밝음,좋음,거의 없음,,,,4.0,,,4.0,0.0,0.0,1.0,1.0,,
4969880,85662833,general,Banguri,린넨치고는 살짝 두꺼운 옷감재질이에여 그래서 구김없는것도 좋네요 스타일은 최고임,5.0,False,LIGHT BLUE · XL,181.0,72.0,남성,2026-06-24 08:46:37,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,XL,LIGHT BLUE,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,0.0,0.0,0.0,0.0,,
4969880,85651679,general,하이요hi,색감도 화면과 비슷하고 좀 큰건가 싶었는데 큰거대로 이뻐요,5.0,False,LIGHT BLUE · M,161.0,57.0,여성,2026-06-24 00:05:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,LIGHT BLUE,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85649589,style,폭염엔페루포멀,웨딩 사진 찍을라고 샀는데 마른체형 보완에 딱입니다! 아주 잘썼어요! 옥스퍼드 소재라 구김가는건 어쩔수없네요,5.0,False,WHITE · M,173.0,64.0,남성,2026-06-23 23:36:50,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,M,WHITE,2026,6,23,화,5,응답,조금 큼,화면과 비슷,좋음,많음,,,,4.0,,,2.0,1.0,1.0,0.0,0.0,,
4969880,85643071,general,에이펙트,이옷은 평소에 원하고 예상하던 색감과 질감으로 스타일까지 가장 적합하게 가지고 있습니다.,5.0,False,INDIGO · XL,168.0,80.0,남성,2026-06-23 22:18:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,XL,INDIGO,2026,6,23,화,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
4969880,85636064,general,루치가즈아,여름 색깔이라 잘입을거 같습니다. 옷잘만들어용 블프때 싸게잘샀어요,5.0,False,LIGHT BLUE · L,175.0,75.0,missing,2026-06-23 20:54:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,LIGHT BLUE,2026,6,23,화,5,응답,정사이즈,화면과 비슷,매우 좋음,약간 있음,,,,5.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85633612,general,애틋한이대숄더백,여름에 입기에는 좀 더운감이 있네요 ㅎㅎ 그래도 대체적으로 만족합니다 ㅎㅎ,5.0,False,LIGHT BLUE · XL,180.0,88.0,missing,2026-06-23 20:23:45,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 구김: 약간 있음,False,0,filluminate,상의,XL,LIGHT BLUE,2026,6,23,화,5,응답,정사이즈,밝음,나쁨,약간 있음,,,,2.0,,,3.0,0.0,0.0,1.0,1.0,,
4969880,85603988,general,cch81,여름에 입기에는 두꺼워요 기장은 괜찮은데 품이 큰네요,5.0,False,LIGHT BLUE · XL,184.0,69.0,남성,2026-06-23 10:58:43,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,XL,LIGHT BLUE,2026,6,23,화,5,응답,조금 큼,화면과 비슷,매우 좋음,전혀 없음,,,,5.0,,,5.0,1.0,1.0,0.0,0.0,,
4969880,85603970,general,cch81,여름에 입기에는 두꺼워요 기장은 괜찮은데 품이 큰네요,5.0,False,WHITE · XL,184.0,69.0,남성,2026-06-23 10:58:16,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,XL,WHITE,2026,6,23,화,5,응답,조금 큼,화면과 비슷,매우 좋음,전혀 없음,,,,5.0,,,5.0,1.0,1.0,0.0,0.0,,
4969880,85567757,general,Mydayjun,색감도 진하고 이쁘고 어디에나 잘 어울릴 것 같습니다. 다만 두께감이 살짝 있는 편이라 여름에 입기는 좀 어려울듯 합니다.,5.0,False,INDIGO · L,177.0,74.0,남성,2026-06-22 16:29:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,INDIGO,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
4969880,85523442,style,새내기여누,색깔이 정말 예쁘고 가벼운 소재라서 한여름전까지는 입기 괜찮아요,5.0,False,LIGHT BLUE · M,166.0,66.0,남성,2026-06-21 19:45:04,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,M,LIGHT BLUE,2026,6,21,일,5,응답,조금 큼,밝음,좋음,약간 있음,,,,4.0,,,3.0,1.0,1.0,1.0,1.0,,
﻿5249171,85774058,general,초코맛땅콩,생각보다 얇아서 초여름에도 괜찮을거 같아요 생각보다 크진 않은거 같아요,5.0,False,L,181.0,75.0,남성,2026-06-26 07:16:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
